country,year,coffee_val,land_cov,disaster,temp_chan,corrupt_control,govern_eff,pol_stab,reg_qual,rule_law,voice,energy,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
Philippines,2002,0,101.325664486622,11,0.733,-0.538531899452209,-0.178975060582161,-0.858753323554993,-0.157630756497383,-0.386543154716492,0.164603292942047,586.26,356261.90625,362432.8125,81.365258,29.9237499237061,2061.25575078172,2.4755072593689,307026.28125,388385.0625,356509.3125,361123.84375,968140.8125,0.0146958706900477,0.470226287841797,0.481496781110764,364203.84375,334172.8125,397318.4375,1089401.25,0.471925437450409,0.80137175321579,0.816098570823669,0.380383759737015,0.209665879607201,0.044475331902504,51.6035666666667,0.223835244774818,0.228206247091293,0.225290194153786,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.710451304912567,0.225293263792992,0.139745399355888,0.19153368473053,-0.249933153390884,-0.0170904751867056,0.234333217144013,0.244701310992241,0.170464619994164,0.509028375148773,0.455278158187866,0.19237394630909,0.846836149692535
Rwanda,2002,0,99.467755028785,1,0.664,-0.716065526008606,-1.21269547939301,-1.6515132188797,-0.94576495885849,-1.07129120826721,-1.50847780704498,586.26,9097.1171875,9715.7041015625,8.42706,3.36489295959473,,1.39538538455963,9553.50390625,10314.611328125,8962.9755859375,9441.1611328125,9613.71484375,0.000195473912754096,0.309979319572449,0.322433531284332,8848.76953125,9232.64453125,9250.599609375,8402.9541015625,0.196999728679657,0.865655064582825,0.849296748638153,0.741010069847107,0.0992907136678696,0.0455400757491589,475.365241666667,0.210947990417481,0.219448193907738,0.208333358168602,Interpolated,Benchmark,Market-based,Regular,Low capital share,,,0.811858355998993,0.0806158483028412,0.200040876865387,0.0137513065710664,-0.0564895048737526,-0.0497769229114056,0.219012945890427,0.326143503189087,0.178216710686684,0.416776150465012,0.474037379026413,0.250460237264633,0.643356621265411
Sierra Leone,2002,0,97.1310481451424,,1.005,-0.789458632469177,-1.62898147106171,-0.691395998001099,-1.34773349761963,-1.34433853626251,-0.554964661598206,586.26,5685.15185546875,6332.5107421875,4.965766,1.68037915229797,,1.38858437538147,6295.54248046875,6756.20068359375,5570.42724609375,6108.06591796875,13292.9462890625,0.000242688300204463,0.338055938482285,0.356014251708984,6089.2861328125,6508.1484375,6361.91259765625,7737.4404296875,0.420725524425507,0.910735845565796,0.835070490837097,0.536290347576141,0.0957992821931839,0.0423460379242897,2099.03386575,0.217988640069962,0.224995374679565,0.205191031098366,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.871987462043762,0.0754179880023003,0.158705830574036,0.0371223501861095,-0.143233686685562,1.47219714197178E-09,0.224898159503937,0.320752143859863,0.180025205016136,0.472562581300736,0.427424073219299,0.234905391931534,0.591197848320007
Tanzania,2002,62,97.5529571010208,1,0.646,-0.840931594371796,-0.48723691701889,-0.253289312124252,-0.660840332508087,-0.341501384973526,-0.399259209632874,586.26,44727.41015625,46123.99609375,34.352788,14.1399688720703,,1.5177720785141,36851.671875,45369.63671875,45796.078125,46533.37890625,146024.5,0.00218642852269113,0.304914444684982,0.283046931028366,46936.0703125,42522.76953125,41448.04296875,96020.2421875,0.307176679372788,0.941060483455658,0.819299578666687,0.441086560487747,0.163026824593544,0.0422600470483303,966.582784259259,0.288652777671814,0.286534190177918,0.281994193792343,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.696532547473908,0.18305067718029,0.0954081043601036,0.041186835616827,-0.0856804624199867,0.0695023015141487,0.291800707578659,0.277368515729904,0.265671223402023,0.470301479101181,0.424176603555679,0.22505484521389,0.828108966350555
Thailand,2002,0,103.077337004546,6,0.734,-0.338848352432251,0.261051058769226,0.506276667118073,0.138986304402351,0.386922985315323,0.321516633033752,586.26,553565.75,547569.8125,64.069087,33.0482177734375,2393.93961024573,2.30055904388428,375712.78125,501021.84375,547122,543120.9375,2277480.75,0.0353667326271534,0.384263038635254,0.337496161460877,650060.875,467123.03125,596389.5625,2620593.25,0.483805060386658,0.806515038013458,0.828096330165863,0.661368131637573,0.0540853179991245,0.0560665391385555,42.9600833333333,0.24603670835495,0.245467931032181,0.247276231646538,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.504317820072174,0.230720400810242,0.187448516488075,0.269923090934753,-0.25088632106781,0.0584765486419201,0.272898823022842,0.243762537837029,0.173765987157822,0.464580208063126,0.474419832229614,0.168722197413445,0.317457258701325
Togo,2002,673,97.7194367675657,,0.732,-0.758069574832916,-1.19894194602966,0.0573869608342648,-0.78577995300293,-0.830014586448669,-1.38355255126953,586.26,7268.68505859375,7667.71240234375,5.197031,2.14712333679199,,1.72273302078247,6756.46533203125,8033.755859375,7151.83349609375,7374.736328125,16563.734375,0.000300677551422268,0.226449906826019,0.234868124127388,6648.65966796875,5874.2021484375,7367.38671875,26078.45703125,0.481985807418823,0.642336964607239,0.675486207008362,0.806201457977295,0.00999999977648258,0.0317322388291359,696.988203611667,0.221105098724365,0.237516537308693,0.230337560176849,Extrapolated,Benchmark,Market-based,Regular,Lower bound,,,0.783960819244385,0.173198148608208,0.132202863693237,0.0745698511600494,-0.131707102060318,-0.0322245620191097,0.227318063378334,0.324327886104584,0.184262350201607,0.455688804388046,0.417304903268814,0.341291397809982,0.270292639732361
Uganda,2002,1040,96.0526233664275,4,0.675,-1.02573943138123,-0.48123624920845,-1.41743767261505,-0.149828881025314,-0.697901129722595,-0.930503964424133,586.26,32697.486328125,34145.73828125,25.167257,7.482985496521,,1.7247885465622,32073.283203125,37385.0390625,32773.85546875,33961.5234375,51176.29296875,,,,32059.673828125,36311.83203125,37051.15234375,41459.5078125,,,,,,0.0443705916404724,1797.5505,0.20547379553318,0.226179972290993,0.218270227313042,Extrapolated,Benchmark,Market-based,Regular,,,,0.80177503824234,0.15640515089035,0.142625540494919,0.0298702716827393,-0.0717798620462418,-0.058896079659462,0.20107327401638,0.351207286119461,0.230211481451988,0.460727155208588,0.440468221902847,0.311556905508041,
Viet Nam,2002,10916,120.523484857641,6,0.722,-0.560990810394287,-0.437316596508026,0.353681147098541,-0.766993641853333,-0.67900162935257,-1.44881856441498,586.26,203148.375,217716.984375,81.534407,39.4864273071289,2230.7422537018,2.05497241020203,165387.78125,216838.75,207409.234375,224013.1875,472395.46875,,,,253865.828125,191133.34375,230034.046875,445685.71875,,,,,,0.0506526827812195,15279.5,0.15121890604496,0.169057592749596,0.15652696788311,Interpolated,Benchmark,Market-based,Regular,,,,0.604745805263519,0.229678273200989,0.13354903459549,0.190179467201233,-0.199373334646225,0.0412207916378975,0.168482348322868,0.226399600505829,0.0730454102158546,0.392135918140411,0.442108273506165,0.158895879983902,
Yemen,2002,4,102.891832636052,4,,-0.971152007579803,-0.891898393630981,-1.30688047409058,-0.881512939929962,-1.47391068935394,-1.16135859489441,586.26,29146.30078125,31325.482421875,18.443691,3.54036951065064,,1.21620142459869,24826.037109375,28495.03515625,28311.92578125,30690.7890625,38705.08203125,,,,65679.859375,40385.4921875,55598.58984375,258309.03125,,,,,,0.0319531224668026,175.625,0.391631752252579,0.432577013969421,0.399047672748566,Interpolated,Benchmark,Market-based,Regular,,,,0.592415690422058,0.119547180831432,0.216492757201195,0.301268070936203,-0.210985660552979,-0.0187379848212004,0.444569379091263,0.709630429744721,0.246772021055222,0.332879841327667,0.45211398601532,0.70184999704361,
Zambia,2002,0,100.253632626132,,0.711,-0.758519172668457,-0.924903035163879,-0.274405479431152,-0.760921120643616,-0.34913581609726,-0.317013323307037,586.26,15131.18359375,15283.810546875,10.971698,2.93740177154541,,2.10375952720642,13486.896484375,17688.619140625,15380.8984375,15469.8955078125,91627.9921875,0.00131659861654043,0.239705979824066,0.260954827070236,20723.3671875,14794.0595703125,19429.2109375,141885.53125,0.495732426643372,0.79243278503418,0.713970899581909,0.445720881223679,0.0559217929840088,0.0402233637869358,4.398595,0.269151121377945,0.272665411233902,0.27109682559967,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.79593813419342,0.271606385707855,0.0758774355053902,0.130246564745903,-0.158474177122116,-0.115194395184517,0.273047387599945,0.283945798873901,0.228279978036881,0.474638253450394,0.449700981378555,0.202926576137543,0.435873478651047
Zimbabwe,2002,0,98.0067446804709,,0.487,-1.15675950050354,-0.839923083782196,-1.51587021350861,-1.79883396625519,-1.59631824493408,-1.36336076259613,586.26,39335.8203125,38900.38671875,11.95429,5.21860647201538,,2.1422061920166,36081.76953125,40034.20703125,38816.25,39115.53515625,80205.8984375,0.00131041090935469,0.42802757024765,0.417093992233276,20456.798828125,18056.541015625,12495.7021484375,45645.34765625,0.726215839385986,0.672138929367065,0.367889195680618,0.533381104469299,0.159942001104355,0.0409625545144081,1,0.223450124263763,0.211650222539902,0.21003083884716,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.800426244735718,0.101045235991478,0.122014619410038,0.130764022469521,-0.139836773276329,-0.0144133744761348,0.210481122136116,0.103929102420807,0.308527886867523,0.45501646399498,0.45097416639328,0.199229851365089,0.722205221652985
Angola,2003,0,94.9274851595711,2,0.889,-1.33546328544617,-1.12620854377747,-1.0073858499527,-1.18746745586395,-1.48285591602325,-1.27261531352997,802.06,48488.30859375,48612.578125,18.121479,9.99083614349365,,1.33188664913178,29911.638671875,46370.453125,48678.51953125,50810.56640625,338900.71875,0.0101861376315355,0.180227190256119,0.156137928366661,99317.3359375,73420,107235.671875,797936.75,0.568081319332123,0.749893188476563,0.885342597961426,0.291652709245682,0.0158325489610434,0.0396993942558765,74.6063008333333,0.385935306549072,0.365925371646881,0.350570887327194,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.388095647096634,0.323924988508225,0.200593695044518,0.455064058303833,-0.182377502322197,-0.185300871729851,0.388000577688217,0.32956001162529,0.381939589977264,0.370284974575043,0.476594656705856,0.293362438678742,0.285575032234192
"Bolivia, Plurinational State of",2003,604,89.6872551679051,4,0.641,-0.853618502616882,-0.38290086388588,-0.83488517999649,-0.152667000889778,-0.46946907043457,-0.0564173422753811,802.06,32012.4921875,31589.1796875,8.905823,3.72090864181519,,2.57307386398315,28444.109375,31909.58203125,31666.896484375,30859.58984375,72110.90625,0.00121363368816674,0.372387111186981,0.365532904863358,47367.51953125,44115.5390625,47755.9296875,98857.9375,0.498647421598434,0.930800318717957,0.868027925491333,0.545152485370636,0.146497175097466,0.0560962334275246,7.65916666666667,0.248728901147842,0.255231827497482,0.261908888816834,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.734164535999298,0.112298101186752,0.187562182545662,0.108018264174461,-0.13856229186058,-0.00348080135881901,0.253335237503052,0.308606892824173,0.230698600411415,0.495191931724548,0.393940538167954,0.221219927072525,0.698348581790924
Brazil,2003,3636,91.2862842416805,5,0.927,0.090239018201828,0.0795872732996941,0.00421393429860473,0.196701481938362,-0.367893666028976,0.442828863859177,802.06,1656086.25,1651363,181.809246,72.3045806884766,1811.18251462053,2.16982817649841,1298225.625,1601258,1637552.125,1624931.25,5422354.5,0.0848475098609924,0.602608621120453,0.56371933221817,2110055,1648465.5,2050790.875,8446396,0.653623163700104,1.11524033546448,1.0911191701889,0.529577612876892,0.120872773230076,0.0454493127763271,3.07747511847801,0.347550868988037,0.341315627098084,0.343966662883759,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.605931699275971,0.186489388346672,0.193010166287422,0.103749014437199,-0.0891807898879051,5.81371978114476E-07,0.350863069295883,0.314603179693222,0.337152600288391,0.502678990364075,0.49931263923645,0.268669247627258,0.714420437812805
Burundi,2003,504,94.2699002120065,1,1.032,-0.874153017997742,-1.4959192276001,-2.24483132362366,-1.20160675048828,-1.48403012752533,-1.17799639701843,802.06,4646.2568359375,5344.2421875,6.909154,2.91866517066956,,1.2331610918045,4713.451171875,5300.41748046875,4454.45263671875,5081.6142578125,11517.365234375,0.000323990738252178,0.150784268975258,0.149301916360855,5361.3701171875,5153.64794921875,5573.59130859375,9320.0205078125,0.45850333571434,1.1295393705368,1.03643774986267,0.822536408901215,0.00999999977648258,0.0300859250128269,1082.62,0.136782273650169,0.133682265877724,0.11718349903822,Extrapolated,Benchmark,Market-based,Regular,Lower bound,,,0.725280284881592,0.115507803857327,0.202269673347473,0.0183499939739704,-0.0614077001810074,0,0.140806555747986,0.108788698911667,0.122352346777916,0.482270181179047,0.506524205207825,0.0872143357992172,0.0751966461539269
Cameroon,2003,220,99.3694865093129,1,0.707,-0.981341302394867,-0.838255286216736,-0.429470658302307,-0.972793400287628,-1.16329956054688,-1.06000566482544,802.06,46747.87109375,46501.55859375,16.800865,6.31303834915161,,1.77704298496246,39365.09765625,46551.265625,46487.84765625,46423.97265625,98388.8828125,0.00171381456311792,0.449102759361267,0.427499622106552,48088.875,42946.71875,48759.1171875,112598.84375,0.525674521923065,0.975905179977417,0.962310969829559,0.503528833389282,0.105756215751171,0.0514705888926983,581.200313864167,0.299411356449127,0.31697428226471,0.317410439252853,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.734702050685883,0.154794335365295,0.113245606422424,0.110821776092053,-0.104112960398197,-0.00945077836513519,0.29820328950882,0.413182437419891,0.307248890399933,0.44366466999054,0.447599738836289,0.397844851016998,0.984118461608887
Central African Republic,2003,0,98.55638335963,1,0.845,-1.02073454856873,-1.20287775993347,-1.53887343406677,-1.11956787109375,-1.4330381155014,-1.24825465679169,802.06,3624.86401367188,3661.69384765625,3.881181,1.52449059486389,,1.41844499111176,3340.50610351563,3518.0615234375,3539.41552734375,3568.39208984375,9072.3447265625,0.000135904861963354,0.366933405399323,0.343414783477783,4233.31787109375,4875.880859375,5118.37744140625,25576.58984375,0.88294780254364,1.14576125144959,1.1476571559906,0.231892436742783,0.184527039527893,0.0319943092763424,581.200313864167,0.328346997499466,0.336923807859421,0.334187895059586,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.795966029167175,0.0497578009963036,0.140171602368355,0.0359764508903027,-0.0563749335706234,0.0345030054450035,0.320563495159149,0.498287439346314,0.372545659542084,0.511511981487274,0.495196014642716,0.404865741729736,1.55383169651032
China,2003,0,101.992197827489,16,0.822,-0.395265489816666,-0.163367792963982,-0.56535792350769,-0.392048835754395,-0.553043842315674,-1.51242911815643,802.06,7129783,7056661.5,1315.303521,753.550415039063,2138.08227702886,2.36231517791748,4774993.5,7192544,7302662.5,7292070,18387840,0.293803423643112,0.367806017398834,0.344390720129013,7496914,3192677,5158909.5,16804928,0.199696779251099,0.853513181209564,0.605774104595184,0.598127961158752,0.097567081451416,0.0528995431959629,8.27703666666667,0.201182812452316,0.227352723479271,0.22768297791481,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.422683715820313,0.331531405448914,0.23213629424572,0.140019580721855,-0.119875140488148,-0.0064958450384438,0.232613116502762,0.279041856527329,0.143953189253807,0.475036203861237,0.513885319232941,0.216381594538689,0.52355945110321
Colombia,2003,805,126.74900498012,4,0.693,-0.204286307096481,-0.218225598335266,-2.37602686882019,-0.126518681645393,-0.739117562770844,-0.429242461919785,802.06,320329.6875,324433.03125,41.483869,15.2463006973267,2016.2487367447,2.22759914398193,272683.53125,334837.34375,319200.59375,321698.625,1208786.625,0.0180843845009804,0.525702357292175,0.519428074359894,368168.46875,318674.625,347297.875,1099887.875,0.517005085945129,0.983531534671783,0.892710983753204,0.479896068572998,0.115435220301151,0.032583724707365,2877.65245833333,0.292730540037155,0.294579118490219,0.292291671037674,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.734726786613464,0.193205133080483,0.112909808754921,0.0941010564565659,-0.094340056180954,-0.0406026989221573,0.282479703426361,0.302689284086227,0.359434843063355,0.432483464479446,0.457365423440933,0.226347580552101,0.623455882072449
Congo,2003,16,106.100194978172,,0.852,-1.09013664722443,-1.18926596641541,-1.17022037506104,-1.16619169712067,-1.26797068119049,-0.827222049236298,802.06,8334.9228515625,9113.19921875,3.406922,1.12852370738983,,1.99810445308685,6660.7607421875,7716.41357421875,8377.060546875,9135.615234375,21118.90625,,,,13841.71875,12158.5126953125,12715.7646484375,49977.78515625,,,,,,0.0486856624484062,581.200313864167,0.370700478553772,0.435335636138916,0.399188578128815,Interpolated,Benchmark,Market-based,Regular,,,,0.481039702892304,0.115553550422192,0.248058527708054,0.707735657691956,-0.508383214473724,-0.0440041832625866,0.39589050412178,0.84315836429596,0.321851521730423,0.393525719642639,0.451361626386643,0.741436839103699,
Congo (DRC),2003,39,97.5761403259966,4,0.961,-1.52645540237427,-1.71778869628906,-2.02786993980408,-1.68257701396942,-1.85025274753571,-1.55504846572876,802.06,28985.994140625,29050.103515625,51.42558,17.2547931671143,,1.57739913463593,26241.50390625,30368.18359375,28641.7578125,28494.4296875,245438.09375,,,,35788.59765625,36179.67578125,34852.48046875,154316.125,,,,,,0.0171360690146685,405.397451746029,0.328682243824005,0.312049597501755,0.31366303563118,Extrapolated,Benchmark,Market-based,Regular,,,,0.82825517654419,0.144824087619782,0.0926793143153191,0.0795882716774941,-0.0622827671468258,-0.0830641239881516,0.346731007099152,0.206282868981361,0.167384102940559,0.482601881027222,0.501933813095093,0.169523492455483,
